Comment,Negative,Neutral,Positive
Allgemeines Fachgespräch zum Thema KI um Wissensgrundlagen im Bereich Neuronale Netwerke Machine Learning und Statistik zu prüfen. Es war eher ein professionelles Gespräch als eine Prüfungssituation. Grundlagenwissen zu allen Themen bzw Besuch von entsprechenden Vorlesungen bereitet genügend für das Gespräch vor. Dies kann jedoch von Abteilung zu Abteilung variieren.,0.0011901888,0.99683136,0.0019783806
After my appilication they have short listed my application and i got the reply that i have an teliphonic interview. On appointment day i got the call from supervisor and he asked me about my studies  projects and previous experiance,0.09550205,0.9041006,0.00039736557
Ich habe mich online beworben. Vorstellungsgespräch absolviert im Feb. 2019 bei Fraunhofer. Insgesamt war meine Vorstellungsgespräch sehr gut angenehm  Sehr nettes Gespräch. 2h  nur fast fachliche Fragen 0/5h Firmavorstellung 0/5h Eigene Vorstellung,0.0006730419,0.9976979,0.0016290502
after online application I informed about positive impression and set a time for in site interview. due to holidays the interview held after 1.5 month. Very smooth processI presented myself for group of managers and HR and engineer we had friendly discussion and QA.  I got the feedback after a week. Very positive experience.,0.0005332186,0.005860566,0.9936062
First it was a written application then they called me for a personal interview. It lasted for 1.5 hours mainly focused on theoretical knowledge based on subjects I mentioned in the transcript and then about my previous work experience.,0.00032938863,0.9992526,0.00041798005
nach Begrüßung wurde ich im Gespräch über sehr vieles ausgefragt Vergangenheit Gegenwart und Zukunft. es war ein sehr gutes und angenehmes Gespräch.  auch über die Firma wurde gefragt und warum man sich gerade da beworben hat.,0.0019420519,0.99654776,0.0015101258
Apply online  wait for an email to schedule an interview on site/ Online Technical interview with head of department and other senior engineers  and HR interview  An orientation to the labs and offices,0.0036772739,0.995814,0.0005087103
Sehr angenehme Atmosphäre im ganzen. I habe zu erst einen Vortrag zu meiner Doktorarbeit gehalten und danach mit ihnen diskutiert wie mein Wissen dem Institut helfen könnte. Die Diskussion war zwischen mir und drei Institutsangestellten.,0.0013491282,0.9971842,0.0014666893
One meeting for around 30 to 40 minutes at hiring manager's office with a hiring manager and a supervisor casual question and answers detail introduction on the project was given.,0.0003789419,0.9987633,0.00085767236
"I think I was the only one interviewee at that day. When I came into the room two interviewers were there.  The interviewers simply ask some questions about my CV and transcript. The questions are like ""what's the content of this course"" ""What did you do in your previous job""  etc. The interview took roughly 30 mins.",0.0014355174,0.9983419,0.00022258022
Gespräch war angenehm obwohl mit langer Wartezeit. Bereits im Gespräch wurde das Angebot unterbreitet und besprochen wann der Vertrag unterschrieben werden kann. In einem vereinbarten Zeitraum sollte ich eine EMail kriegen wenn der Vetrag vorbereitet ist weil die zuständige Mitarbeiterin im Urlaub sei. Als ich keine Rückmeldung bekam meldete ich mich selbst und erfuhr dass es doch kein Angebot gibt.,0.002247012,0.99588495,0.001867987
Vielen Dank für Ihren Beitrag zur Community. Vielen Dank für Ihren Beitrag zur Community. Vielen Dank für Ihren Beitrag zur Community. Vielen Dank für Ihren Beitrag zur Community. Vielen Dank für Ihren Beitrag zur Community. Vielen Dank für Ihren Beitrag zur Community.,0.00050289463,0.997929,0.0015681376
the interview only last fifteen minutes and asked questions based on the resume i submitted and also asked my programming skills have u used jquery to develop project etc do u have experience with developing dynamic webpages and also asked me to present the project i have done to him by email.,0.75150406,0.24775976,0.00073616044
Es lief sehr Angenehm. Es wurde auch offen über Mitbewerber kommuniziert ich wusste dass es damals 3 weitere eingeladen werden. Man bekam auch rechtzeitig in der darauffolgenden Woche eine Zu oder Absage,0.0012323986,0.9974222,0.001345402
Das Vorstellungsgespräch war sehr nett und angenehm. Zu anfangs wurde ich von dem freundlichen Herren am Empfang in die Lobby gebeten in der ich ca. 10  15 Minuten warten musste da das vorherige Gespräch sich noch etwas zog. Danach wurde ich von der Person an die ich meine Bewerbung gerichtet habe und von ihrem ich schätze mal Assistenten in den Bewerbungsraum gebeten. Mir wurde anfangs Ablauf und Struktur des Gesprächs erklärt und wie lange dieses ungefähr dauern würde. Zuerst wurden mir das FraunhoferInstitut im Allgemeinen das Institut an dem ich mich beworben habe vorgestellt. Danach haben sich meine Gesprächspartner mir vorgestellt und was der Aufgabenbereich der Stelle ist. Im Anschluss konnte ich ein wenig über meine Person erzählen meinen Werdegang und weshalb ich mich auf die Stelle beworben habe.  Im zweiten Teil des Gesprächs wurden mir Fragen zu einzelnen Stationen aus meinem Lebenslauf und den Angaben die ich in meinem Anschreiben gemacht habe gestellt. Mir wurden darüber hinaus auch noch Fragen zu meinem Vorhaben für meine Abschlussarbeit befragt und wann ich voraussichtlich mein Studium beenden werde. Danach wurde mir noch erklärt wie hoch der Stundenlohn ist wieviele Stunden die Stelle pro Monat verlangt wie es sich mit dem Studentenstatus am Fraunhofer verhält und wann ich ca. Rückmeldung erwarten könnte.  Nach ca. 1 Stunde wurde ich dann noch kurz durch die Räumlichkeiten geführt und mir wurde angeboten dass ich mich jederzeit melden könnte sobald ich Fragen habe.,0.0008494751,0.9981357,0.0010148315
First to talk about the background experience then giving us some scenarios to solve.  Walking through th skills and the projects finished. Which programming languages used then giving a brief about the thesis topic and if I like it or choose between another.,0.00041776572,0.99898607,0.0005962144
Das Gespräch ist sehr angenehm und freundlich das Gespräch dauert auch nicht sehr lang. Ein paar Fragen nach den vorherigen praktischen Erfahrungen wurden gestellt und eine Entscheidung wurde sehr schnell gegeben,0.00200032,0.9958609,0.0021388081
Das Vorstellungsgespräch wurde vom Abteilungsleiter gut geführt. Es war ein angenehmes Gespräch. Der potenzielle Job wurde gut vorgestellt und am Schluss wurden noch persönliche Informationen ausgetauscht zum Thema Freizeit. Eigentlich sollte die verantwortliche Leitungsperson der direkte Chef auch im Gespräch teilnehmen. Leider hat dies jedoch nicht geklappt. Es gab nach dem Gespräch auch einen kleinen Rundgang zu den direkten Kollegen um einen kurzen Einblick in den Arbeitsort zu bekommen.,0.003797787,0.9949587,0.0012435353
After I submitted the application to the department head he replied back with the date. Wehn I could not make it he was flexible enough to change the time and the date. There was one technical interview with the department head. After the interview he showed me the lab and the introduced me with relevant people.,0.005929953,0.99376523,0.00030484126
Zunächste wurde das Unternehmen und speziell die Tätigkeiten vom IGCV präsentiert. Im Anschluss darauf wurde gefragt wieso ich mich für die Stelle interessiere und welche nützlichen praktischen Erfahrungen und Kenntnisse ich mitbringe. Harte Fachfragen bekam ich nicht. Am Ende wurde die Details der Tätigkeit selbst besprochen. Am Ende des Gespräche bekam ich sofort die Stelle.,0.0018439504,0.99662197,0.0015340335
Wenige fachliche Fragen gestellt; lockere Atmosphäre viel über die Aufgaben geredet und ob ich mir das vorstellen könnte. Vorstellungsgespräch fand über Skype statt. Direkt nach dem Gespräch ein Angebot bekommen.,0.0012751732,0.9963727,0.0023521783
Intro Project Skills Drawing End. Casual talk was also appreciated.  HR is worst. takes time and makes mistake. Interview process other than that was smooth. No refunds though. Again HR's fault,0.9879411,0.011874942,0.00018394277
Assessment Center 2 days.  Your time is scheduled between all the different activities for the first and half day. The remaining time is used to meet with the team members ask questions about the projects and so on. Very nice selection process I think they really value personality: being a teamplayer result oriented being assertive asking the right questions. Nice feedback from them and comparison with self assessment.,0.00022473649,0.0011063922,0.9986689
Für Projekt per EMail Kontakt aufgenommen als Hiwi bereits an Projekt gearbeitet ohne direkte Nachfrage Angebot für Stelle erhalten mit Vorgesetztem kurz geredet Stelle erhalten. Danach nur diverse bürokratische Formulare ausfüllen müssen.,0.0013523173,0.9968258,0.0018219695
Zu Beginn kurzer Smalltalk. Dann Fragen zu meiner Motivation hinter der Bewerbung. Im Anschluss Detaillierte Fragen zu meinem Anschreiben und CV. Dann haben wir uns gemeinsam die Arbeitsprobe angesehen die ich mitgebracht habe. Ich habe ein wenig von meiner bisherigen Berufserfahrung erzählt. Zum Schluss noch ein kleiner Test. Ich sollte eine Mail ins Englische übersetzen um das Sprachniveau zu testen.  Nach einer halben Stunde war das Gespräch vorbei.,0.00085567834,0.9975319,0.0016124232
toll es lief alles ganz normal. online Berwerbung und dann einladung zur vorstellungsgespräch. Bei den meisten Fragen ging es um Lebenslauf. wurde nach stärke und Schwäche gefragt. ganz angenehme Gespräch,0.0013445668,0.9964767,0.0021787419
Auf meine Bewerbung hin folgte eine telefonische Kontaktaufnahme in der nochmals Interesse und Anforderungen besprochen wurden und die mit einer Einladung zum Gespräch endete. Das Bewerbungsgespräch fand wenige Wochen darauf statt und bestand aus einem vorzubereitenden Vortrag zu einem Thema eigener Wahl bei dem die zukünftigen Kollegen und weitere interessierte Mitarbeiter aus anderen Abteilungen anwesend waren. Im Anschluss musste eine Reihe von Tests absolviert werden die an den Arbeitsalltag der ausgeschriebenen Stelle angelehnt waren. Insgesamt eine interessante und nette Erfahrung mit Gesprächspartnern auf Augenhöhe Gesamtdauer ca. 3h.  Negativ verlief das weitere Prozedere denn eine klare Absage wird offensichtlich nur von der Personalabteilung schriftlich mitgeteilt und bis dahin wird man auf Nachfrage leider mit äußerst vagen Aussagen bei Laune gehalten. Letztendlich vergingen bis zu einem definitiven Bescheid ca. 3 Monate was selbst für eine Nachrückerliste viel zu lange ist. Bis dahin hatte ich die Stelle natürlich abgeschrieben und mich anderweitig umgesehen.,0.0015288588,0.9974705,0.0010005543
Habe die Repräsentanten des Instituts auf einer Messe getroffen und mich ungezwungen vorgestellt. Daraufhin wurden mir ausgeschriebene Stellen vorgeschlagen die sogar noch nach meinen Wünschen angepasst wurden. (Dauer angepasst und ursprünglich ausgeschriebene Abschlussarbeit kann auch als Praktikum absolviert werden). Daraufhin folgte nur noch ein kurzes Telefonat und eine offizielle schriftliche Bewerbung. Eine offizielle Einladunf zum Gespräch gab es nicht. Trotzdem waren alle Beteiligten sehr zuvorkommend und professionell.,0.001501569,0.9974401,0.0010583423
the interview was telephonic . My interviewer asked me question related to the projects I have done and subjects I have studied during the course of my education. I was also asked whether I could speak German as it is the most common way of communicating in a German research institute,0.0070795026,0.9926783,0.00024223639
Sehr nette und offene Menschen. Man war sehr willkommen und wurde herzlichst begrüßt. Es werden spannende Projekte ausgestellt und man bekam Lust teil davon dabei zu sein. Das Gespräch dabei lief sehr locker und machte Spaß.,0.001928732,0.99629813,0.0017731764
Vorstellungsgespräch ist sehr gut Alle Teilnehmer waren sehr nett. Die Atmosphäre war sehr angenehm man hat keine Aufrägung gespürt. Sie haben auch alle meine fragen beantwortet und die Laboren gezeigt und die Kollegen vorgestellt mit dem man gut unterhalten konnte.,0.0029169293,0.9959538,0.0011292916
Sehr angenehme Atmosphäre zwei Vorstellungsrunden In der ersten Vorstellungsrunde wurden allgemeine Fragen (z. B. Stärken / Schwächen) sowie die Passfähigkeit des Teams geprüft In der zweiten Vorstellungsrunde dann Use Cases mit FraunhoferBezug (Wie würde man ein Geschäftsmodell ansetzen /  welche Methodiken kann man anwenden),0.0007845271,0.99732697,0.0018884355
Sehr angenehmes Gespräch. Es wurde hauptsächlich auf den Lebenslauf eingegangen. Es gab keine fachlichen Fragen und ich hatte den Eindruck dass man mich als Person kennen lernen wollte. Ich bekam noch während dem Vorstellungsgespräch eine Zusage.,0.0023874063,0.99605995,0.0015526398
Bei dem Gespräch war kein HRMitarbeiter anwesend nur die Fachabteilung vertreten durch eine Person. Insgesamt war es ein angenehmes Gespräch das auf hohem fachlichem Niveau geführt wurde ohne Standardfragen nach Stärken und Schwächen. Sehr freundlicher Kontakt und angenehme Gesprächsatmosphäre.,0.0018854366,0.9962476,0.0018668928
Very friendly approach to new students. Questions will be based only on previous work experience. Senior employers are really helpful and understand the needs of the student. Students should tell honest answers and show learning intent to them. As they work on both research and industrial projects it is important to have good grades.,0.0004280134,0.002986371,0.9965856
In dem Vordergrund standen meine eigenen Interessen die ich zunächst äußern sollte. Dann wurden mir verschiedene diverse Bereiche vorgestellt und gefragt welchen Beitrag ich in den entsprechenden Bereichen leisten könnte.,0.0023366741,0.9953366,0.0023268487
Zuerst fand ein telefonisches Vorgespräch statt und anschließend wurde ich an den Standort eingeladen. Gespräch fand überraschend auf englisch statt da eine Kollegin nur englisch kann. Atmosphäre war sehr gut. Anschließend wurde mir die Labore gezeigt. Die Antwort hae ich sehr Zeitnah erhalten,0.001357274,0.9971666,0.00147615
Ich musste wissenschaftliche Präsentation machen um meine Masters Arbeit und anderen technische Erfahrung zu erklären. Dann werden technische Fragen gefragt. Das Gespräch ist leicht weil es gibt danach lange Probezeit.,0.0015746917,0.9965103,0.0019148932
Sehr schnelle Antwort auf Bewerbung. Angenehmes SkypeGespräch direkt mit dem Gruppenleiter der zukünftigen Stelle. Strukturierter Ablauf bei den Auswahltagen (Assessment Center  Schnuppertag in der Abteilung). Kein Konkurrenzdruck unter den Kandidaten weil fast jeder wegen einer anderen Stelle eingeladen wurde. Sehr angenehmes Rahmenprogramm. Rückmeldung zum ACTeil der Auswahltage am zweiten Tag. Entscheidung binnen einer Woche nach Auswahltagen.,0.000937528,0.9967393,0.0023231818
Das Vorstellungsgespräch ist nicht so gespannt. Zuerst fragt er mir etwas über die Erfahrung.  Dann diskutieren wir nur darüber was die konkrete Aufgaben sind und wie ich das Project weiter machen kann.,0.00215346,0.99646425,0.00138225
I had one Skype interview. It was not a technical interview mainly about background and personality. After two weeks of silence I received a positive feedback along with an offer. We had another Skype call to arrange details and activities of the traineeship.,0.00044650803,0.997454,0.0020994786
After a few video conferencing I was called for a campus visit presentation and interview. A very comfortable and professional ambiance as one can expect from Fraunhofer. The selection for the interview was rather complicated involving a lot of subtle tests on proposal preparation managerial skills like collaboration set up etc.,0.008868451,0.9606588,0.030472724
Alles war entspannt die Leuten waren freundlichen. Die Qualifikation war unwichtig wichtiger war es dass der Bewerber bereit ist was zu lernen und Interesse an der Stelle hat.  Die Entscheidung habe ich am nächsten Tag bekommen.,0.0022414108,0.996231,0.0015276195
Zuerst holte der Gesprächspartner  mich von Pförtner ab dann stellte er mir den Roboter in seinem Labor vor. Danach hat er mich zu Gesprächsraum gebracht. Das war ein angenehmes Gespräch. Die Fragen waren leicht. Nach dem Gespräch stellte er mir seine Kollegen und fragte der Abteilungsleiter mir noch einige Fragen.,0.0012899173,0.9971355,0.0015744852
Es war sehr locker. Meine Vorgesetzte hat mir erzählt was auf mich zukommen könnte und ob ich mir vorstellen kann solche Tätigkeiten zu übernehmen. Über mein Motivationsschreiben diskutiert. Sie wollte eher wissen was für eine Person ich bin.,0.0012351698,0.99744236,0.0013224774
The interview was simple and to the point. They asked about my studies courses and previous projects. They also gave me a simple task to solve onsite. However this differs from team to team.,0.00037654449,0.99818206,0.0014414273
Easy interview normal basic CV related question. Some basic questions regarding  python / C / C. The gave a small logical task to solve using any language you like.,0.00056169403,0.9963123,0.0031260534
Nach ca. einer Woche habe ich eine Rückmeldung und die Einladung zum Vorstellungsgespräch bekommen. Ich musste mich persönlich vorstellen und meinen Lebenslauf erzählen. Danach ein paar Fragen über das Praktikumsthema. Das Gespräch hat via Skype stattgefunden.,0.00076843036,0.9968238,0.0024077464
telephone almost 30mins just asked direclty from my future supervisor several technical questions about carnot cycle and heat pumt. and they also asked me several questions about whether i want to adapt myself to the lab work or not,0.9458747,0.053945106,0.00018017493
Very casual. I showed up to the department to meet with my boss we had a quick chat and he showed me around the testing facilities. Told me there was one other girl he was going to interview later that day. He emailed me a few days later that I got the job.,0.00029808734,0.9991592,0.0005427133
nach der Bewerbung in ca. 4 Wochen Einladung zum VG erhalten. Gespräch sehr gut gelaufen wurde sogar Gehaltspanne gezeigt und versprochen in einer Woche eine RM zu geben. Leider keine Meldung. nach ca. 3 Wochen habe ich per Email kontaktiert dann auch telefoniert. Keine Nachrichten Firmaseitig. Nach ca. 6 Wochen per Anfrage !!  abgesagt. kein seriöses Verhalten. Profil passte 1zu1.,0.0010402484,0.99603385,0.0029258898
Aushang an der Uni gelesen darauf kontaktiert Termin vereinbart vorab Lebenslauf gesendet. Beim Gespräch kurz nach Erfahrung gefragt Vorkenntnisse waren nicht wirklich nötig. Ablauf des Vorstellungsgespräch sehr einfach. Nur kurze Vorstellung und es wurde geguckt ob und was der jenige studiert.,0.0022176832,0.99577445,0.0020078465
Telefonfespräch da ich zu dem Zeitpunkt mitten im Semester 200 km entfernt war.Sehr angenehmer Gesprächspartner er ist Projektleiter. Hat über die IAO gesprochen verschiedene Projekte mögliche Aufgaben Gehalt...Sehr angenehme Fragen sehr viele Informationen allg sehr freundlich,0.0011100079,0.9974184,0.0014715799
1. Telefoninterview (30 min): direkt mit Betreuer Profil geprüft grundlegende Hintergrund und die Aufgaben erklärt war ganz entspannt 2. Vor Ort am Institut (etwa 1 Stunde) die Aufgaben beim Praktikum detailliert und die Arbeitsplatz gezeigt,0.0006816175,0.9976713,0.0016470872
"After the written invitation via email and mail the interview venue and time has been agreed and it took place with two employees in Fraunhofer PAZ in Sckopau. The interview procedure went smoothly and I've been informed after two weeks that I get the position and received all related documents from the human resource department. However afterward all of my contacts with my direct supervisor and the human resource department of IMWS was ignored without any response for one and half month and ultimately just two days from my official assigned day of start I received an email from human resource department saying that my position has given to another candidate! I've tried to talk directly with my supervisor on the phone and she claimed that due to my nationality the human resource department stopped them from hiring me due to USA governmental sanctions and internal foreign trade restriction regulation against my homeland! Also I've heard straightforward race discrimination and shameful word ""your barbaric nationality'' by mistake or intention of supervisor on the phone as the reason for the event! Indeed I have tried to look for legal action against this naked discrimination and unprofessional behavior. But lack of time and money as an international student and loose antidiscrimination regulations in Germany did not support me well enough to take robust action. In overall a disgraceful bare discrimination which has also happened to another colleague and fellow countryman of mine shortly thereafter.",0.9976636,0.0021915562,0.00014481612
Das Bewerbungsgespräch begann mit einer lockeren Einführung über die Themenbereiche und Aufgaben die mich erwarten würden. Ich konnte jederzeit Fragen stellen oder Etwas dazu sagen. Danach haben wir über mein Studium geredet die Inhalte wie es läuft und was thematisch gut zum Fraunhofer passt. Am Ende wurden mir noch die Urlaubstage und Arbeitszeiten erklärt.,0.0017261135,0.99645317,0.0018207987
Freundliche Begrüßung. Abteilungsleiter und Mitarbeiter waren anwesend. Am Anfang ein Überblick wie das Gespräch gegliedert wird. Danach kurz vorgestellt wie die Abteilung aufgebaut ist. Sehr gute Atmosphäre. Der eigene Lebenslauf wurde stark in Focus gestellt.,0.0030184337,0.99429375,0.0026878067
Nach Versenden der Bewerbung erfolgte etwa zwei Wochen später eine Einladung zu einem Vorstellungsgespräch. Vorstellungsgespräch war etwas unstrukturiert da ich das Gefühl hatte dass mein Gegenüber meinen Lebenslauf nicht kannte. Atmosphäre war relativ locker.,0.0016862133,0.99570173,0.0026120818
Habe mich online beworben. Nach 2 Wochen die Einladung zum Gespräch erhalten. Nach 23 Wochen dann das Gespräch. Total nettes und angenehmes Gespräch mit jungen Mitarbeiter/innen. Dann organisatorisches Gespräch mit einer sympathischen Personalerin. Habe mich sofort wohl gefühlt.,0.0011473548,0.9967885,0.0020641086
Simple interview with some presentation by team. Friendly and supporting colleges  most of them are really experienced.Simple interview with some presentation by team. Friendly and supporting colleges  most of them are really experienced.,0.0013459048,0.099585876,0.89906824
keine normale Fragen. Immer Technische Fragen und er möchte wiseen was kannst du. Und er hat veilleicht keine Erfahrung im Interview fragen nach die ganze Werdgang nicht nur was er interessant.,0.0010038562,0.99781835,0.0011778345
Sehr nett gute Fragen sehr gute Atmosphäre direkte Zusage zum Job. War sofort ein freundliches Gespräch man fühlte sich willkommen und akzeptiert. Bin auch jetzt noch vor Team und meinen Chefs sehr begeistert.,0.0021707097,0.9964993,0.0013299751
Ich bin eigentlich durch empfehlung beworben. ich habe nicht so viel während meinem Vorstellungsgespräch gesprochen ich habe nur mein Notenspiegel gezeigt. Was habe ich in meinem Studium gemacht. Dann bin ich eingstellt.,0.0011756436,0.9973236,0.0015009188
Das Vorstellungsgespräch hat im November 2017 statgefunden. Nach einer Email konnte ich meinen Betreuer erreichen und ein Datum für das Gespräch stellen. Im Gespräch hat mein Betreuer mich nach meinen Qualifikationen gefragt. Er hatte große Interesse in meinen Fahigkeiten mit Simulation Software. Am Ende vom Gespräch habe ich eine Aufgabe bekommen. Die Losung dieser Aufgabe musste ich nach maximal 2 Wochen einreichen.  Nach der erfolgreichen Einreichung der Aufgabe habe ich ein Angebot erhalten,0.0014307613,0.99732155,0.0012476919
Ich wurde am Empfang im Fraunhofer IESE abgeholt und hatte dann ein Gespräch mit zwei freundlichen Mitarbeitern. Hier habe ich hervorgehoben warum ich geeignet bin. Hier habe ich auf das Studium und mein Interesse an der gestellten Aufgabe verwiesen. Es gab keine Fragen zu meinem Wissen über das Fraunhofer Institut auch nicht über das IESE im speziellen.,0.0009854344,0.99753076,0.0014838093
sehr gemütlich mit einem Betreuer. Frage über mein Studium und noch was ich  anbieten kann.  Danach wurde die Arbeitsstelle vorgestellt. Die Antwort ja oder nein kommen nach der Vorstellung direkt.,0.0022729468,0.9961539,0.0015732158
Nach einer OnlineBewerbung wurde ich nach 4 Wochen per EMail eingeladen. Das Vorstellungsgespräch wurde mit dem betreuenden wissenschaftlichen Mitarbeiter geführt. Fragen waren über Interessen und Kenntnisse zum Fachgebiet. Das Gespräch lief sehr entspannt ab.,0.0016699932,0.9968092,0.0015207353
Interview process started from exchanging emails about position which were missing in the job description. After some time I was invited for face to face meeting. The interview was based on my presentation about my former projects and experience. Followed by discussion about possible directions and opportunities and walk through laboratories. In total it took around four hours costs of traveling were not reimbursed.,0.99676126,0.003120778,0.00011800854
Das Gespräch war ein Einzelgespräch mit einem wissenschaftlichen Mitarbeiter der später auch die Betreuung übernehmen wird. Nach einigen Fragen zur Ausbildung und zu früheren Praktika wurden einige Fragen zum Programmierverständnis gestellt. Zum Schluss bekam man noch einen kleinen Test mit zwei Programmieraufgaben auf Papier. Die erste war sehr einfach und konnte in einer beliebigen Programmiersprache gelöst werden. Die zweite war sehr spezifisch für JavaScript und Lodash da ich damit noch nicht gearbeitet hatte konnte ich sie nicht beantworten was allerdings auch nicht allzu negativ bewertet wurde.,0.0015982968,0.9973665,0.001035219
Sehr freundlich zielorientiert. Nachdem ich eine kurzen Einblick in den generellen Tagesablauf erhalten habe wurden die Erwartungen konkretisiert. Ich durfte mich danach noch einmal kurz vorstellen. Anschließend wurde über Details der Arbeit gesprochen (welche Programmiersprache etc.).  Fragen meinerseits wurden weitestgehend während des Gesprächs geklärt es wurden auch potentiell schwierige Punkte sehr ehrlich geklärt. Abschließend wurde ich über den weiteren Verlauf des Bewerbungsverfahrens informiert.,0.001622647,0.9972097,0.001167563
The interview was easy andKurzes freundliches Gespräch über meinen Lebenslauf dann verschiedene Nachfragen zu dort angegebenen Qualifikationen und Fertigkeiten. Dazu kamen Fragen über verschiedene im Institut verwendete Technologien und meine Qualifikation mit diesen. Wir haben über ein paar meiner Hobbies geredet. Alles in allem ein sehr angenehmes Gespräch.,0.0013762388,0.96888655,0.029737279
It applied online and one day i received a mail regarding appointment for interview. Then I choose my preferred date and went in person for interview. They checked my knowledge and they introduced the work. And then they observer whether am i interested or not...,0.0005198278,0.99916387,0.000316327
Erklären was meine Aufgaben sind und was wird ich gerne machen und welchem Thema werde ich für meine Masterarbeit auswahlendas Labor und die Anlagen zeigendie Gruppe und Aufgaben vorstellentechnische Fragen...,0.0005809791,0.99843186,0.0009871179
Sehr entspannt. Es werden nur absolute StandardFragen gestellt. Keinerlei Fragen die einen aus der Reserve locken sollen. Tests gab es ebenfalls keine. Man hat das Gefühl dass es eher nach Sympathie geht als nach Studienleistung.,0.0018729822,0.9967038,0.001423232
Kurzes freundliches Gespräch über meinen Lebenslauf dann verschiedene Nachfragen zu dort angegebenen Qualifikationen und Fertigkeiten. Dazu kamen Fragen über verschiedene im Institut verwendete Technologien und meine Qualifikation mit diesen. Wir haben über ein paar meiner Hobbies geredet. Alles in allem ein sehr angenehmes Gespräch.,0.0015717834,0.9960388,0.002389374
Das Vorstellungsgespräch war angenehm und es wurden faire Fragen gestellt. Die zwei FraunhoferMitarbeiter haben sich vor allem für meinen Werdegang interessiert und warum ich mich für die Stelle entschieden habe. Wir haben uns gut unterhalten. Das Vorstellungsgespräch hat circa eine Stunde gedauert. Anschließend gab es noch eine kurze Institutsführung. Das Thema der Masterarbeit wurde zu Beginn der Tätigkeit nochmals abgeändert.,0.0019980464,0.9968162,0.0011858109
Gutes Gespräch in angenehmer Atmosphäre kein Ausgefrage sondern eher Fachgespräch anschließend schnelle Reaktion und weiteres Gespräch mit ebenfalls angenehmer Atmosphäre zuvor allerdings sehr lange Wartezeit nach Bewerbung nach Zusage sehr gute Unterstützung zu Organisatorischem wie Stellenaufnahme Altersvorsorge oder Zusatzleistungen wie Familienunterstützung Gehaltsverhandlung wurde im verfügbaren Rahmen sehr wohlwollend geführt so dass ich letztlich gerne das Angebot angenommen habe,0.00097351545,0.9975152,0.001511284
Die Einladung erfolgte sehr zügig im Anschluss an meine Bewerbung über die Universität. Gespräch in lockerer Atmosphäre mit dem Chef und einer weiteren Mitarbeiterin aus dem potenziell zukünftigen Team am Institut. Zuerst haben sich die Interviewer vorgestellt und die Abteilung sowie die anfallenden Aufgaben im Zusammenhang mit der ausgeschriebenen Position und darüber hinaus. Im Anschluss ging es um nennen Werdegang Fähigkeiten und Vorstellungen. Angenehm fair keine Stressfragen übliche Fragen nach Motivation Vorstellungen von der Stelle Fähigkeiten Erfahrungen. Im Anschluss habe ich nach einer Woche die Zusage erhalten und auch angenommen. Im Gespräch wurde auch bereis thematisiert welche Vorstellungen ich von der Stelle habe und wie ich sie ausfüllen würde. Dadurch habe ich einen sehr guten Eindruck bekommen was gefordert ist und inwiefern ich mich einbringen kann. Dieses Bild von den zentralen Aufgaben und Herausforderungen hat mir sehr bei der Entscheidung geholfen.,0.0014793214,0.9973738,0.0011468556
Schnelle Einladung zu einem Vorstellungsgespräch. Ausführlich wurde über die vakante Position und konkrete Aufgabenfelder sowie Einsätze geredet. Abteilungsleiter und Hauptabteilungsleiter waren anwesend.  Es erfolgte eine zeitnahe Rückmeldung von der Personalabteilung.,0.0021729718,0.99595165,0.0018753806
Sehr lange Reaktionszeit Weiterleitung am Abteilungen Stellenanzeigen welche nicht gerade die aktuellste sind alternativen könnten aufgezeigt werden auf Ständen könnte das Recruiting besser gehandhabt werden um Standardprozesse zu durchbrechen. Es fiel mir schwer mit der HR Abteilung zu kommunizieren,0.0009610517,0.9979724,0.0010665163
I applied online. The interview was on skype because i was living in another country. In interview they asked me about all the lectures that i took during my bachelor's degree and master degree and my projects about the specific area that i already applied.,0.0003431469,0.99889934,0.00075740356
"Zu Beginn erfolgte eine kurze Erläuterung bzgl. des Ablaufes des Gespräches. Im Anschluss daran haben sich die beteiligten Personen vorgestellt und den Tätigkeitsbereich als wissenschaftliche Hilfskraft skizziert. Im Anschluss daran wird man darum gebeten sich selbst vorzustellen ""Highlights"" aus dem Lebenslauf hervorzuheben und zu verdeutlichen warum man an einer Beschäftigung am Fraunhofer interessiert ist.",0.0015441424,0.9966145,0.0018414006
"Ein einzelnes Gespräch mit zwei Personen aus der Fachabteilung. Keine nervigen Fragen wie ""Wo sehen Sie sich in 5 Jahren was sind Ihre Stärken usw."" Kurze Vorstellung der Arbeit samt Rundgang. Zusage einen Tag später.",0.0010617754,0.9974577,0.0014804903
Zwei WiMis hielten dass Gespräch mit mir ab.  Einer war meiner direkter Vorgesetzter und er beschrieb die Tätigkeiten die ich zu erledigen hätte er ging auf Vor und Nachteile meines Studiums ein und erwähnte zusätzliche Möglichkeiten die ich im IPK hätte um zusätzlich Wissen in andere Fachgebiete zu erhalten,0.0009127242,0.99745697,0.0016302768
Ungezwungen und Fragen zu den bisher gemachten Erfahrungen dem angeeignetem Wissen und zur persönlichen Motivation. Sehr entspannte informelle Atmosphäre. Hat im Büro des potenziellen Vorgesetzten stattgefunden und dauerte nicht all zu lang.,0.0012985022,0.99600226,0.0026992909
